id,Date,Text,Count,Hashtags
1615560108196462592,2023-01-18,El Ayuntamiento de Villablino apuesta por deporte y el patrimonio industrial  en FITUR 2023 ,0,0
1615443397610725398,2023-01-17,"Como está al lado de mi barrio y he pasado a su lado muchas veces, imaginándome los usos que se le podía dar a este espacio, la noticia para mí es un mazazo.  Qué poco entendemos el patrimonio industrial en este país  ",4,0
1615387816787120128,2023-01-17,Una muestra en  refleja el patrimonio industrial de los ferrocarriles mineros de Cala y Aznalcóllar ,0,Sevilla
1615385961461940225,2023-01-17,"Patrimonio Industrial que merece ser protegido. La Fábrica de hilados, trenzados y tejidos de yute de Pilar Casanova de Valencia fue diseñada por Antonio Gómez Davó y ampliada por José Luís Testor Gómez   ",2,0
1615380151184891904,2023-01-17,El Ayuntamiento de Villablino apuesta por el deporte y el patrimonio industrial  en FITUR 2023  ,0,0
1615379638536245248,2023-01-17,Una muestra en Sevilla refleja el patrimonio industrial de los ferrocarriles mineros de Cala y Aznalcóllar ,0,0
1615363326334144514,2023-01-17,La Asociación de Patrimonio Industrial de El Puerto ( presenta su V Ciclo de Conferencias.    Comienza con la presentación de un cuaderno didáctico dirigido a los más jóvenes.     ha hablado hoy con su presidente y sus autores:  ,0,0
1615362153489235972,2023-01-17, Te atreves  Resuelve pistas y logra escapar de la nave de turbinas       DOMINGO 22   Pases de 40 minutos de 11 a 14:40h  Grupos  mayores de  años         ,1,"EscapeRoom, conniños, EnciendeTuCuriosidad, MuseoDeLaEnergía, patrimonioindustrial"
1615346679452172290,2023-01-17,En  llevamos años informando de este ataque al patrimonio industrial del Gobierno de la Comunidad de Madrid. Gracias a la fuerza vecinal que se empeña en proteger el legado histórico frente a las políticas de destrucción.   ,5,0
1615344856313782273,2023-01-17," Año nuevo,imagen nueva  Siguen las buenas noticias.Queremos compartir contigo nuestra nueva imagen.Buscamos hacer énfasis en los pilares que guían nuestras actividades.      ",0,"sempigt, Guatemala, PatrimonioIndustrial"
1615309880998625280,2023-01-17,Estación de Ferrocarril de Villaumbrales (Palencia) en Lista Roja de Patrimonio          ,0,"patrimonioferroviario, patrimonioindustrialenpeligro, patrimonioindustrial, industrialheritage"
1615307768390647809,2023-01-17,Exposición  El patrimonio minero de los  mineros de Cala y Aznalcóllar       ,0,"exposiciónindustrial, patrimonioindustrial, industrialheritage"
1615306108016492546,2023-01-17,"Hoy en el blog, exposición de  y estación en Lista Roja del Patrimonio      ",1,"patrimonioindustrialminero, patrimonioindustrial, industrialheritage, industrielkultur, bellezaindustrial, industrialbeauty"
1615305171998806018,2023-01-17,Buenos días amantes del  Hoy detalle del poblado minero de El Centenillo (Jaén) como    ,3,"PatrimonioIndustrial, fotoindustrialdeldia, industrialheritage, bellezaindustrial"
1615303516137963522,2023-01-17, En la foto de hoy de hoy podemos admirar los restos de un antiguo lavadero de lanas activo durante los siglos XVIII y XIX en Malpartida de Cáceres y sede hoy en día Museo Vostell Malpartida.  Un ejemplo estupendo de recuperación del patrimonio industrial ,20,0
1615302466232373252,2023-01-17,MARAVILLA  ,2,"BellezaIndustrial, PatrimonioIndustrial"
1615295396430872577,2023-01-17," Barruecopardo  fue la mina de wolframio más grande de España. Llegó a contar con más de un millar de mineros. Su mineral de altísima calidad, hizo que se apodara como  California chica . Acoge el Museo de Mineralogía. ",2,"PatrimonioIndustrial, Salamanca"
1615160488782106624,2023-01-17,"Y así sin más metida en otros dos cursos:    Estrategias educativas para el patrimonio industrial, arquitectónico y cultural.   Goya en el Museo del Prado.",0,0
1615135364955492352,2023-01-16,"  Continuamos con la  exposición respecto al    Valdivia y el  industrial  del sur de Chile del autor  Márquez  Moderó la actividad, Armando Cartes .   ",2,"libro, Cerámica, patrimonio, locero, Boris, FILB2023"
1615076660864245762,2023-01-16," Nada contra la innovación, pero  qué poca vergüenza . Comparar una operación especulativa y lesiva para el patrimonio industrial de Oviedo y de Asturias, con la cultura de la rehabilitación francesa.  Nos queréis hacer  comulgar con ruedas de molino .  ",0,0
1615038675569582080,2023-01-16,Exposición:  Patrimonio industrial minero. Vía verde de Cala y Aznalcóllar  en el Antiquarium de  (Del 18 de enero al 5 de febrero)  ,0,Sevilla
1615008563889377280,2023-01-16,Patrimonio valenciano que será protegido gracias a Círculo por la Defensa del Patrimonio  El Faro Histórico del Puerto y el antiguo depósito de agua del Puente de las Flores serán protegidos   ,1,patrimonioindustrial
1615007248937517057,2023-01-16,"alguien:  pero como te pueden gustar estas instalaciones  feas    yo: tienen una belleza única que solo se encuentra en espacios industriales, y sí, me fascina   Y seguiré apoyando los valores y belleza de este tipo de espacios ",14,"bellezaindustrial, patrimonioindustrial"
1614943982777257984,2023-01-16,"Gracias Diana  por cuidar y difundir la riqueza, diversidad y valores del      ",1,"patrimonioindustrial, bellezaindustrial, edpatrimonial, redessonamores, personasypatrimonios"
1614926936874307585,2023-01-16,"Hoy me he vestido para la ocasión, como arquitecta voluntariosa con camisa de cuello mao   Creo que siempre hay que tomarse con humor las críticas que se recibe, incluso las que quieren desprestigiar mi trabajo sobre      ",0,"PatrimonioIndustrial, undibujoaldia, painting, drawing"
1614903503201107970,2023-01-16," muchas gracias, en demasiadas ocasiones que defiendo valores de  he tenido que sufrir ataques hacia mi trabajo...sencillamente por no tener la misma opinión que esas personas.",0,patrimonioindustrial
1614902684129308672,2023-01-16,"PATRIMONIO PARA NIÑOS: Patrimonio Industrial en Puerto de Sagunto      Sábado 28 de enero   Nave Almacén de Efectos y Repuestos, calle Fundición, 80 en Puerto de Sagunto.    Niños, hijos y nietos de colegiados, a partir de 8 años.     Actividad gratuita, inscripción previa. ",1,0
1614901058945310722,2023-01-16," El  lo vale, lamentablemente es habitual que se ataque mi trabajo cuando estoy defendiendo y valorando un conjunto industrial. Yo por lo menos si que puedo decir cual es mi interés: EL PATRIMONIO INDUSTRIAL",4,PatrimonioIndustrial
1614896453771558912,2023-01-16,Arquitecta voluntariosa y defensora del Patrimonio Industrial.      ,12,"PatrimonioIndustrial, IndustrialHeritage, industriekultur"
1614894692474175489,2023-01-16,"Buenos días amantes del  hoy no habrá  hoy habrá una única entrada en mi blog, donde hago un pequeño texto sobre cómo se está intentando desprestigiar mi trabajo sobre Patrimonio Industrial Comienza el lunes, y hoy es   ",3,"PatrimonioIndustrial, fotoindustrialdeldia, BlueMonday"
1614797623592116225,2023-01-16,"   Exacto, esta ni sabe lo que es, ni lo que hay.  Se quedó anclada en el Barcelona 92 y sigue ignorando el valor del patrimonio industrial.  Y encima se molesta porque los vecinos del barrio tengamos nuestra opinión sobre él y no la suya que vive en otro barrio alejado.",0,0
1614701831522762753,2023-01-15,Estudiantes de la UPV analizarán el patrimonio industrial de Zarautz  a través de ,0,0
1614652493903847424,2023-01-15,Buenas tardes amantes del  Jardín del  de  como  ,0,"PatrimonioIndustrial, Valencia, fotoindustrialdeldia"
1614624751686750209,2023-01-15,Exposición:  Patrimonio industrial minero. Vía verde de Cala y Aznalcóllar  en el Antiquarium de  (Del 18 de enero al 5 de febrero)   ,1,Sevilla
1614363400070479872,2023-01-14,            Silo en Solsona     (fotos de Google Street View) ,1,"Lleida, PatrimonioIndustrial, SilosDeCereal, Sitjadecereal"
1614310952819916800,2023-01-14,"Presentación del  Itinerario didáctico multidisciplinar PATRIMONIO INDUSTRIAL DE PUERTO DE SAGUNTO , propuesta educativa para Enseñanza Secundaria y Bachillerato, compuesta por un cuaderno de 60 páginas más abundante información vía códigos QR, gratuito para centros educativos. ",0,0
1614303112982065152,2023-01-14,  Una verdadera pena no tener en cuenta el gran valor cómo patrimonio industrial del muro de la sal construido para embarcar la sal producida en las Salinas de Marchamalo símbolo e identidad de CaboPalos durante muchos años. Pobre patrimonio cultural despreciado,0,0
1614237514604183552,2023-01-14,"a historia y el progreso entre otras.  El CAMBIO está en POR SAN JUAN POR SAN JUAN, que bien lo merece    Bernardo Antonio García        ",0,"PatrimonioIndustrial, RiquezaPatrimonial, CulturaTurismoProgreso, UnFuturoParaSanJuanDeAznalfarache, PorSanJuan"
1614237183719735301,2023-01-14,"No es una simple ocurrencia no, es y debe ser una reivindicación de todos los sanjuaneros la recuperación de nuestro patrimonio industrial histórico, un patrimonio que actualmente está totalmente abandonado. Será un ejercicio de responsabilidad que traslade los límites de nuestro",0,0
1614208583943569410,2023-01-14,Exponen en Sevilla el patrimonio industrial minero de Cala ,1,0
1614196719410987008,2023-01-14,Es muy fácil solo hay que hacer un informe arqueológico histórico del valor histórico y simbólico del muro de la Sal y a partir de ahí empezar a pensar cómo tratar ese magnifico patrimonio industria,4,0
1614173341559971841,2023-01-14,"              No se que pensar de esas decoraciones. Utilizar la arquitectura como lienzo (ya sea patrimonio industrial o casas de pueblos poco favorecidos) no me parece que en general mejore ni los edificios ni el paisaje. Reutilizarlos si, pero decorarlos no por favor.",0,0
1614170104895242241,2023-01-14,"  Lo peor el destrozo de los restos de la rada salinera de Marchamalo, totalmente machacado el patrimonio industrial e identidad del que fue un bonito pueblo pesquero y salinero. Pobre patrimonio cultura",2,0
1614158082791329792,2023-01-14,"           El del barrio de Capiscol, en Burgos capital. La foto también es de Google Maps.    ",0,"SilosDeCereal, PatrimonioIndustrial, Burgos"
1614132090013945858,2023-01-14," Otro patrimonio industrial que perdemos. La Junta de Castilla y León,  da el visto bueno para que se derriben las torres de la Térmica de Compostilla en León. gana          ",1,0
1614033443523796993,2023-01-13,  Y con todo eso se termino mucho patrimonio Industrial Privado .,1,0
1613976983603380230,2023-01-13,"           El silo de Alcaracejos (Córdoba) es hoy un centro termal  que da trabajo a gente del pueblo y la comarca. Recuperas patrimonio industrial, creas empleo y fijas población. Un éxito de  ",1,0
1613924201542320130,2023-01-13,"           Este, en Vitoria Gasteiz, en la salida sur.    ",0,"PatrimonioIndustrial, SilosDeCereal"
1613872345193619458,2023-01-13," La Fábrica de Cerámica Silió, en  (1908) fue salvada de la piqueta por sus vecinos en los años 90. Actualmente hospeda locales comerciales y un centro de formación   ",45,"Valladolid, PatrimonioIndustrial, Fábrica"
1613864427811442688,2023-01-13,"Fábrica de azúcar    Av. la Bañeza, 20    Veguellina de Órbigo    León  Toda la historia, en instagram      Fotos:            ",4,"leonesp, patrimoniografico, PatrimonioIndustrial, rotulandia, tipografias, rotulos"
1613856834791546881,2023-01-13,2023 en    5    sobre  y       Programación mensual sobre efemérides    para público adulto      ,0,"MuseodelaEnergía, expos, Programacióncultural, patrimonioindustrial, ciencia, Programacióneducativa, CongresoJóvenesExpertos, actividades, LaCentralDivulga"
1613854135006400512,2023-01-13," Del 19 al 28 de abril en     Introducción al estudio del Patrimonio Industrial      Presencial y online, en directo y en diferido                  ",1,"UNEDCantabria, PatrimonioIndustrial, Fotografía, Historia, Legado, Investigación, SomosUNED"
1613846590128635905,2023-01-13,III Jornadas Iberoamericanas de Jóvenes Investigadores en Patrimonio Industrial. Call for papers     ,2,"PatrimonioIndustrial, IndustrialHeritage"
1613845179420610560,2023-01-13,Utrillas (Teruel) abrirá al público un antiguo polvorín durante 2023.      ,0,"PatrimonioIndustrial, Patrimoniominero, industrialheritage"
1613841615445004288,2023-01-13,"Hoy en el blog, patrimonio de  será protegido, Utrillás abrirá al público un polvorín y jornada de   ",1,"Valencia, PatrimonioIndustrial, industrialheritage"
1613840896398598144,2023-01-13,Buenos días amantes del  hoy detalle del Polvorín del Pozo Fortuna del Valle de Turón (Mieres) como    ,1,"PatrimonioIndustrial, fotoindustrialdeldia, patrimoniominero, bellezaindustrial"
1613814773044445188,2023-01-13,"Nuestra primera contribución desde Andalucía a la propuesta de  sobre    ( Cercano ... según donde te encuentres,  )   Silo    ",1,"SilosDeCereal, PatrimonioIndustrial, ElPuertoDeSantaMaría"
1613655844255633409,2023-01-12,"           Qué hilo más fascinante. Gracias a todos. Lo que iba a añadir ya se ha añadido. En Castilla lo de Osorno y Medina del Campo y en León el ferroviario de Palanquinos y la Harinera de Valencia. Hay mucho más, pero gracias por poner de relieve el patrimonio industrial y agrícola.",0,0
1613642638271422470,2023-01-12,           Molinos Vascos. Bilbao. Actualmente el propietario ha sido denunciado por el abandono del edificio considerado patrimonio industrial.  Esperemos k las autoridades compentes tomen cartas en el asunto y protejan el edificio. Es arquitectonicamente maravilloso ,0,0
1613627325559758849,2023-01-12,           En   hay uno súper chulo   y en torno al cual jugaba yo de pequeña   ,0,"Frechilla, Palencia, PatrimonioIndustrial, silosdecereal"
1613595192719822849,2023-01-12,De pequeños decíamos que eran los almacenes del tío Gilito y los imaginábamos llenos de monedas relucientes.  ,3,"SilosdeCereal, PatrimonioIndustrial"
1613588039049285632,2023-01-12,"  GRANDES VIAJES Y ESCAPADAS    LYON Gastronomía, cine, legado romano y medieval, templos góticos y neobarrocos, arquitectura de vanguardia... Esta ciudad francesa es un bello mosaico de épocas distintas, referencias artísticas y un considerable patrimonio industrial. ",0,0
1613578100268228608,2023-01-12,"            Patrimonio industrial o, más bien, agrario ",0,0
1613555700566982657,2023-01-12,           En la provincia de  aún hay muchos. Éstos concretamente en el barrio de Bellavista de      (Google Maps) ,0,"Sevilla, PatrimonioIndustrial, SilosDeCereal"
1613551567579258886,2023-01-12,Gentes amantes del  No os podéis perder este hilo de  referido al trabajo del alumnado de  en     ,3,"PatrimonioIndustrial, SilosdeCereal"
1613550009550573569,2023-01-12, de Arguineguín  Chira Soria: asuntos y recomendaciones pendientes  ,0,"PatrimonioIndustrial, GranCanaria"
1613506417897476099,2023-01-12,           Muchas gracias por la información que considero relevante para conocer más de este tipo de recurso del paisaje agrario que conforma un patrimonio industrial por poner en valor,0,0
1613489918948286464,2023-01-12,Buenos días amantes del  Hoy detalle de la antigua estación de tren de Xàtiva como  Foto de 2021 Es penoso ver cómo este tipo de patrimonio solo espera y espera una recuperación que no llega   ,6,"PatrimonioIndustrial, fotoindustrialdeldia, PatrimonioFerroviario, BellezaIndustrial"
1613488639136174080,2023-01-12,"Patrimonio industrial y minero, las canteras de mármol son de gran belleza ",1,bellezaindustrial
1613487085159346178,2023-01-12,La antigua estación de Xátiva sigue esperando una consolidación y recuperación que no llega. Cada vez ás deteriorada...  ,5,"PatrimonioFerroviario, PatrimonioIndustrial"
1613477251802185728,2023-01-12,"Los talleres del  el oficio vidriero a fondo    Da color y luz a tu propia vidriera mientras aprendes, como un profesional, el oficio del vidrio     SÁBADO 14 de 12 a 13h         ",1,"Museo, conniños, EnciendeTuCuriosidad, patrimonioindustrial, IYOG2022, vidrio"
1613476236537249793,2023-01-12,    Conoces la relevancia histórica que tienen los pozos de agua en el patrimonio industrial de     María Laura Benavente          ,9,"PatrimonioIndustrial, GranCanaria, PatrimonioGC, EsTodoTuyo, PatrimonioEtnográfico"
1613454105862619139,2023-01-12, No te pierdas esta  sobre el    y  de Cala y Aznalcóllar: una propuesta para devolverle la vida a este patrimonio   Sala     18 Enero   5 Febrero 2023 ,10,"exposición, patrimonio, minero, ferroviario, industrial"
1613445609779773440,2023-01-12,Los silos del Servicio Nacional del Trigo. Los rascacielos del rural en el s.XX. 671 erigidos entre 1950 y 1986 en España. Creados para una gestión ordenada de las cosechas de cereal. Olmedo   Compartís o citáis un silo cercano    ,640,"Valladolid, PatrimonioIndustrial, SilosDeCereal"
1613444547220062208,2023-01-12, Apellidos que cambiaron Murcia .     ,0,"patrimoniocultural, patrimonioindustrial, patrimonioregionmurcia, huellasdelaeuropeizacion"
1613444178020601857,2023-01-12,"Ayer, gran inauguración de la exposición Huellas en la Universidad de Murcia.     ",0,"patrimoniocultural, patrimonioindustrial, patrimonioregionmurcia, huellasdelaeuropeizacion"
1613441369879760903,2023-01-12,   PATRIMONIO INDUSTRIAL Entrega de premios   a las alumnas ganadoras del concurso de logos               ,0,"artesplasticas, patrimonioindustrial, innovacioneducativa, politecnicomalaga"
1613430773629030400,2023-01-12, Conoces las rutas culturales que te ofrece el   Fortificaciones   Salinas los Desamparados   Dehesa Litoral La Algaida   Vía Verde de Matagorda y patrimonio industrial.       ,0,ParqueToruños
1613212608798068746,2023-01-11,La paradoja de poder visitar patrimonio industrial recuperado para el servicio al ciudadano que está levantando con materiales fabricados en otro edificio que no hemos podido salvar. Qué pena...    ,1,0
1613151865255985153,2023-01-11,"Paseos invernales redescubriendo  y su  Hoy,  Colonia de la Prensa  levantada entre 1913 y 1916 como un modelo de ciudad jardín   y de casas baratas   para el gremio de periodistas. Orgullo de ser de este barrio  ",0,"Carabanchel, patrimonioindustrial"
1613128900346798081,2023-01-11,    A memoria do patrimonio industrial de  Descubre inmobles monumentais que se reinventaron como espazos multiusos ou centros expositivos. ,2,"LoveRíasBaixas, PontevedraProvincia"
1613124576791203840,2023-01-11,"Tenemos expedientes BIC guardados en los cajones sin resolver, monumentos a los que se les ha denegado la protección, monumentos declarados en estado de ruina o inventarios de protección redactados pero sin tramitar como el de Patrimonio Industrial pero las prioridades son estas.",14,0
1613115253155315712,2023-01-11," que merece ser protegido. La Fábrica de hilados, trenzados y tejidos de yute de Pilar Casanova de Valencia fue diseñada por Antonio Gómez Davó y ampliada por José Luís Testor Gómez.     ",3,"PatrimonioIndustrial, industrialheritage, patrimonioenpeligro"
1613111489547624448,2023-01-11,"Hoy en el blog, convocatoria de la revista Memoria Viva de  y La Fábrica de hilados, trenzados y tejidos de yute de Pilar Casanova de Valencia merece ser protegida ",1,PatrimonioIndustrial
1613110617304358913,2023-01-11,"Buenos días amantes del  Hoy una interesante  sobre todo por su significado. Se trata de los planos originales de la Fábrica de hilados, trenzados y tejidos de yute de Pilar Casanova de  que muestran su autoría ",6,"PatrimonioIndustrial, fotoindustrialdeldia, Valencia"
1613087230418894848,2023-01-11,"Hemos perdido mucho patrimonio industrial. También algunas obras de carácter sanitario o asistencial. Cerca del Paseo Imperial está la sede del IMEFE, un edificio que realizó Manuel Martínez Chumillas entre 1942 y 1943, y que fue la heredera del antiguo Asilo de Lavanderas. ",3,0
1612940434854273024,2023-01-10,Este es el Taller dels Canets de Beneixama y hoy nos plantean desde O City si tiene sentido conservar patrimonio industrial  Tú qué opinas   ,1,0
1612894405723037710,2023-01-10,"Creo que le interesará a los amantes del cómic, de la arquitectura y del patrimonio industrial. Bueno, a todo el mundo. Tengo unas ganas locas de ir a ver la Subestación de Pacífico. Léanlo y sabrán por qué.      ",0,"ComicArt, arquitectura, metro, Madrid"
1612832061861122048,2023-01-10,"Buenas tardes, amantes del  Hoy detalle de antigua fábrica de Aceites Casanova de  como     ",4,"PatrimonioIndustrial, Valencia, fotoindustrialdeldia, bellezaindustrial, patrimoniocerámico"
1612793957343432713,2023-01-10," Zollverein es solo uno de muchos ejemplos en Europa de recuperación de patrimonio industrial y cambio de paradigma económico. Se necesita voluntad política y mirar a la industria turística desde otra perspectiva, tanto como el comer. ",0,0
1612775527265275904,2023-01-10, Más de 20.000 llamadas atendidas durante 2022.  CAATIE Valencia es COAT Valencia.  Patrimonio para niños: Patrimonio industrial en Puerto de Sagunto.,0,0
1612766204711641088,2023-01-10,"Zumaia cuenta con un gran patrimonio industrial, que puedes conocer visitando los paneles interpretativos que encontrarás por la localidad donde se muestran distintas actividades industriales relevantes en la historia de Zumaia     ",0,"Zumaia, ZIIZ, Industriondarea, Patrimonioindustrial"
1612737968577597440,2023-01-10,La Carta de Nizhny Tagil (2003) del Comité Internacional para la conservación y defensa del Patrimonio Industrial indica que las políticas para el desarrollo económico y la planificación regional y nacional deben integrar programas para la conservación del patrimonio industrial,0,0
1612736808739020800,2023-01-10,El Plan Nacional de Patrimonio Industrial expone claramente la importancia de este tipo de patrimonio: Los testimonios de la industrialización constituyen un legado imprescindible para comprender la historia española de los dos últimos siglos .,0,0
1612736512474644481,2023-01-10,Estas centrales son infraestructuras de una extraordinaria importancia en su entorno que han generado un patrimonio industrial de gran valor arquitectónico conformado un paisaje singular testimonio de la historia social y económica con un importante patrimonio inmaterial asociado,0,0
1612581056451940358,2023-01-09,   PATRIMONIO INDUSTRIAL Entrega de premios   a las alumnas ganadoras del concurso de logos            ,1,"artesplasticas, patrimonioindustrial, BachArtesPlasticas"
1612548462448353290,2023-01-09," Por certo, a estatua de Franco non se considera patrimonio industrial, os eólicos tampouco",0,0
1612497856425824257,2023-01-09,"Descubriendo Patrimonio Industrial de Asturias. Vestigios del Conjunto Histórico de las Minas de hierro de Llumeres, Gozón.       ",4,"PatrimonioIndustrial, IndustrialHeritage, Asturias"
1612495736213540867,2023-01-09,      Las harineras en Castilla son numerosas. Muestra de Patrimonio Industrial que da para un amplio recorrido y relato. Esta en La Seca  ,1,Valladolid
1612483631439843328,2023-01-09,Un parque en Shanghai de Iñaki Ábalos y Renata Sentkiewicz en Yangpu District. Está situado a escasos metros de uno de los proyectos de regeneración urbana y recuperación del patrimonio industrial que he estado liderando y desarrollando con mi empresa durante los últimos años. ,9,0
1612482137613017088,2023-01-09,Noticias sobre Patrimonio Industrial     ,0,"PatrimonioIndustrial, IndustrialHeritage"
1612475020910936065,2023-01-09,"Hoy en el blog, noticias sobre  y la mina de Llumeres  ",0,"PatrimonioIndustrial, patrimoniominero, industrialheritage"
1612429347213770752,2023-01-09," Me gustaría saber  donde rayos usted vivía cuando Leonel hizo lo que le dio su maldita gana con todo nuestro patrimonio industrial y energético, dígame, dónde estaba. ",0,0
1612428669687066626,2023-01-09,"    Pero Leonel Fernández hizo lo que le dio la gana con todo el patrimonio industrial del estado y no se vio a nadie levantar la voz como ahora, que de hecho no hay pruebas de que lo que queda se va a regalar, son conjeturas de gentes interesadas.",1,0
1612425204407455746,2023-01-09,"Menos mal que alguén pensa coa cabeza, porque a Cheminea de  botárona abaixo con nocturnidade, ainda que fose en pleno día  Destruiron un fito histórico da paisaxe e unha referencia do patrimonio industrial de Galicia",0,Meirama
1612422147544125441,2023-01-09,El sentido de conservar patrimonio industrial en riesgo ,1,0
1612419930095230976,2023-01-09,Buenas tardes amantes del   Hoy vista de las instalaciones que quedan de la antigua mina de hierro de Llumeres como    ,2,"PatrimonioIndustrial, fotoindustrialdeldia, bellezaindustrial, industrialheritage"
1612377489938030593,2023-01-09,"Charla Patrimonio Industrial    La Farola: Patrimonio tecnológico e icono de la ciudad  ofrecido por   y    Martes 10 de enero, 19:30 h. ",0,"BIC, Malaga, CISArqueología"
1612365038869962752,2023-01-09,"     Es algo que ya he comentado en algun tweet. He vivido en Reino Unido y he visto mil maneras distintas de salvar este patrimonio industrial ligado al ferrocarril. Museos del tren (York), centro comercial y bares (Manchester), viviendas(Birmingham), salas de conciertos, etc...",0,0
1612283838436364290,2023-01-09,"   Saquearon a la CORFO se repartieron entre ellos el patrimonio industrial de Chile, impunemente apoyados por las bayonetas. Mientras pudieron explotar al pueblo llegaron hasta ahí pero ahora que se les empieza a dar vuelta la tortilla, regresan a lo mismo.",1,0
1612130888007008260,2023-01-08, |  La Fundación Patrimonio Industrial de Andalucía propone rehabilitar antiguas fábricas y convertirlas en reclamos turísticos.  Vía      ,0,"TurismoAndalucía, Andalucía, patrimonioindustrial"
1612114502228516864,2023-01-08,"Es un ejemplo más, pero hace falta abrir los ojos y ver todo el potencial que tiene salvar nuestro patrimonio industrial. Podemos tener una nueva zona dinámica y moderna o simplemente un barrio más. ",4,0
1612113967031230464,2023-01-08,"Pensamos que este es, posiblemente, el mejor ejemplo actual de los beneficios que puede tener reconvertir de una manera sensata, salvando nuestro patrimonio industrial, los Talleres de Renfe en una de las mejores zonas de Valladolid.   Esto es el futuro en Bucarest, Rumania. ",12,0
1612019643216011265,2023-01-08,"Zarzuela rehabilita su antiguo tejar, patrimonio industrial de la provincia de Cuenca.       ",1,"Cuenca, Conservación, Restauración, PatrimonioIndustrial"
1611836968614367232,2023-01-07," Zarzuela rehabilita su antiguo tejar, patrimonio industrial de la provincia de Cuenca  ",0,CLM
1611742471859634179,2023-01-07,"Zarzuela rehabilita su antiguo tejar, patrimonio industrial de la provincia de       a través de ",0,Cuenca
1611720781687291906,2023-01-07," Zarzuela rehabilita su antiguo tejar, patrimonio industrial de la provincia de Cuenca   ",0,CLM
1611666000164032513,2023-01-07,El Club Xeitu muestra su satisfacción por la incoación del expediente BIC de La Recuelga  ,0,patrimonioindustrial
1611452544420651008,2023-01-06,"     Patrimonio industrial: tensiones y expresiones Coordinadores: Contreras Delgado Camilo, Nuñez Tapia Francisco Alberto  Disponible en librería:  ",0,"NovedadEditorial, LibreríaElColef"
1611410378017345538,2023-01-06,"  El ferrocarril en San Luis Potosí es una muestra evidente de patrimonio industrial.   Proyecto  El patrimonio tangible e intangible del estado de San Luis Potosí. Una propuesta para conocer y promover el cuidado del legado natural, histórico y cultural.   ",3,0
1611308005798154242,2023-01-06,"A lo que voy, el de este mes me ha hecho pensar en mis 10 deseos para 2023 para la Cuenca del Nalón:  1. Quiero ver más promoción turística del patrimonio industrial y a ver si por fin como trae una noticia unen esfuerzos todos l9s ayuntamientos.",1,0
1611049938594500620,2023-01-05,COMPARTIMOS  O xurado recoñeceu o estudo sobre o colexio Nebrija Pardo Bazán realizado polo pontés e o traballo do arquitecto lucense sobre a visión do patrimonio industrial local a través da arte.  Máis info: ,4,0
1611041243898707968,2023-01-05,Paredes recuperará su patrimonio industrial al construir 10 viviendas en la Harinera La Castellana   ,0,ParedesdeNava
1611035516085977094,2023-01-05," Nave de   Abandono vs Recuperación. La    la recuperó en 2018. Pero siempre me gusta ir a mi archivo personal para recordar su abandono y ver esa inmensa jungla de hormigón,  daba miedo        ",5,"Intelhorce, textil, malaga, Mayoral, abandonedplaces, architecture, patrimonioindustrial"
1610952066146471936,2023-01-05,"Pretenden conservar una chimenea con 356 metros de altura que ya cuenta con protección durante dos años, mucho más alta que la de Compostilla, referente del patrimonio industrial, construida entre 1972 y 1976, la más grande de España y una de las más altas de Europa.",1,0
1610934059198468096,2023-01-05, Central nuclear y patrimonio cultural  Con el cierre de algunas grandes instalaciones se abre el debate:  deben ser derruidas o conservadas como parte del patrimonio industrial    ,2,"Conservación, PatrimonioIndustrial"
1610933590832865289,2023-01-05,"Buenos días amantes del  Hoy no habrá blog ni  hoy día de descanso y familia. Aprovechando para pasear por mi bella ciudad,   ",2,"PatrimonioIndustrial, fotoindustrialdeldia, Valencia, ciudaddecontrastes"
1610922982318252034,2023-01-05,Patrimonio industrial olvidado       ,4,"BuenosDias, Tenerife"
1610731513381031936,2023-01-04, Todas las ciudades guardan buenos ejemplos de arquitectura del siglo XX y de patrimonio industrial que merecen ser conservados.,0,0
1610716459302371344,2023-01-04,"Memento Mori :  El Edifici Molí, 165 años de patrimonio industrial hospitalense salvado por los pelos   La  de la fábrica más antigua de  que ha estado a punto de desaparecer por proyectos de diversas infraestructuras ferroviarias.   ",1,"historia, LHospitalet"
1610609549001789440,2023-01-04,El patrimonio industrial a debate  a través de  ,0,patrimonioindustrial
1610583810722222086,2023-01-04,Finalizada la reparación del Horno Alto de la Ferrería de San Blas de Sabero (León)     ,3,"PatrimonioIndustrial, IndustrialHeritage"
1610583615464685571,2023-01-04, Lamentablemente cada año perdemos más y más  porque no se considera que tenga valor...,1,PatrimonioIndustrial
1610581574608719872,2023-01-04,La estación telefónica más antigua de Madrid fue demolida.      ,12,"Patrimoniodestruido, Madrid, PatrimonioIndustrial"
1610579916470231041,2023-01-04,"Hoy en el blog, derribada la estación teléfonica más antigua de Madrid y finalizada la reparación del Horno Alto de la Ferrería de San Blas. ",0,PatrimonioIndustrial
1610568445170425856,2023-01-04,"As centrales térmicas, patrimonio industrial. Pasará o mesmo cos eólicos dentro dun anos  Eu de verdad que non entendo nada. Algo que xera xerou impacto medioambiental e visual,  agora protexido.",0,0
1610563750880489472,2023-01-04,Buenos días amantes del  hoy antiguo horno de cal en el barrio de la Cruz Cubierta de  (en proceso de ser BRL) como  Es en la  ,5,"PatrimonioIndustrial, Valencia, fotoindustrialdeldia, ListaRojadelPatrimonio"
